"latitude","longitude","stn","name"
"46.783","61.65","357460","ARALSKOE MORE"
"46.883","64.667","357560","KARA-KUM"
"47.2","73.35","357910","MOINTY"
"46.8","75.083","357960","BALHASH"
"45.767","62.117","358490","KAZALINSK"
"46","70","358840","BETPAK-DALA STEPPE"
"45.4","56.117","359250","SAM"
"45.5","64.083","359530","DZHUSALY"
"45.25","67.067","359690","ZLIKHA"
"45.1","73.967","359970","CIGANAK"
"51.7","75.367","360010","EKIBASTUZ"
"52.3","76.933","360030","PAVLODAR"
"52.5","80.2","360200","RODINO"
"52.25","79.133","360210","KLJUCI"
"52.017","80.367","360220","VOLCIHA"
"51.5","81.217","360340","RUBCOVSK"
"51.15","82.2","360380","ZMEINOGORSK"
"52.017","85.9","360520","MAJMA"
"51.767","87.6","360640","YAJLJU"
"51.283","91.667","360870","CADAN"
"51.717","94.5","360960","KYZYL"
"50.867","78.35","361520","SEMIJARKA"
"50.417","80.3","361770","SEMIPALATINSK"
"50.633","81.917","361860","SEMONAIHA"
"50.333","83.55","362080","LENINOGORSK"
"50","88.667","362590","KOS-AGAC"
"50.383","90.433","362780","MUGUR-AKSY"
"49.383","75.517","363350","KARKARALINSK"
"49.217","81.217","363970","ZHANGIZTOBE"
"49.2","84.517","364280","BOLSHE NARYMSKOE"
"49.183","85.617","364390","KATON-KARAGAJ"
"49.733","86.55","364420","KATUN"
"48.167","78.667","364980","BARSHATAS"
"48.75","82.367","365350","KOKPEKTY"
"47.967","80.45","366220","AJAGUZ"
"47.117","81.617","366390","URDZHAR"
"47.467","84.917","366650","ZAJSAN"
"46.167","80.933","367290","UC-ARAL"
"45.633","75.117","367440","AUL"
"45","78.383","367780","TALDY-KURGAN"
"53.317","69.6","368215","KOKSHETAU AIRPORT"
"44.167","80.067","368590","ZHARKENT"
"43.233","76.933","368700","ALMATY"
"41.883","78.233","369820","TIAN-SHAN"
"55.4","37.9","370008","DOMODEDOVO"
"44.883","37.283","370010","ANAPA"
"44.1","39.067","370180","TUAPSE"
"44.983","41.117","370310","ARMAVIR"
"44.233","43.067","370540","MINERALNYE VODY"
"44.783","44.133","370610","BUDENNOVSK"
"44.4","46.55","370850","KOCUBEJ"
"43.733","44.667","371450","MOZDOK"
"43.433","39.9","371710","ADLER"
"43.533","43.633","372120","NALCIK"
"43.05","44.65","372280","WLADIKAVKAZ"
"43.35","45.683","372350","GROZNYJ"
"42.867","41.133","372600","SUHUMI"
"42.267","42.633","373950","KUTAISI"
"42.35","44.7","374320","PASANAURI"
"43.017","47.483","374720","MAHACKALA"
"41.617","41.6","374840","BATUMI"
"41.7","44.75","375450","TBILISI"
"41.683","44.95","375490","TBILISI"
"41.933","45.383","375530","TELAVI"
"41.667","46.65","375750","ZAKATALA"
"40.783","43.833","376820","AMASIA"
"40.55","44.933","377090","SEVAN"
"44.65","40.1","377351","MAYKOP"
"42.817","47.65","377352","UYTASH"
"40.15","44.383","377880","YEREVAN ZVARTNOTS"
"40.133","44.467","377890","YEREVAN/YEREVAN-ARA"
"40.733","46.4","378630","GYANDZHA"
"39.2","45.45","378635","NAKCHIVAN"
"40.45","50.067","378640","BAKU/BINA AIRPORT"
"51.067","58.6","378650","ORSK"
"39.6","47.15","379070","FIZULY"
"38.733","48.833","379850","LANKARAN"
"44.55","50.25","380010","FORT SHEVCHENKO"
"44.317","54.6","380190","DUKEN"
"44.583","61.15","380440","UJALY"
"44.067","62.9","380490","CIRIK-RABAT"
"44.85","65.5","380620","KYZYLORDA"
"44.8","69.117","380810","TASTY"
"44.8","71.067","380910","ULANBEL`"
"43.583","51.083","381110","SEVCENKO"
"43.883","57.517","381410","JASLYK"
"47.117","51.817","381411","ATYRAU"
"40.05","53","381412","TURKMENBASHI"
"40.217","69.683","381413","KHUDZHAND"
"39.767","64.467","381415","BUKHARA"
"38.833","65.917","381417","KARSHI KHANABAD"
"43.083","58.933","381490","KUNGRAD"
"43.15","64.333","381780","AK-BAJTAL"
"43.55","68.9","381960","ACHISAJ"
"43.267","68.217","381980","TURKESTAN"
"43.067","74.483","382200","MANAS"
"42.967","54.117","382320","AKKUDUK"
"42.45","59.617","382640","NUKUS"
"42.317","69.7","383280","SHYMKENT"
"59.15","68.917","383285","DATSAV3 VIRT STATION (FORMER USSR (ASIA))"
"42.483","70.3","383340","AUL TURARA RYSKULOV"
"42.85","71.383","383410","ZHAMBYL"
"42.95","72.75","383430","KOOLAN"
"42.517","72.217","383450","TALAS"
"42.85","74.533","383530","BISHKEK"
"43.067","74.483","383531","MANAS"
"41.033","57.767","383880","EKEZHE"
"41.75","59.817","383920","DASHKHOVUZ"
"41.567","60.567","383960","URGENCH"
"71.983","102.467","384020","KHATANGA"
"41.75","62.467","384030","BUZAUBAJ"
"42.483","59.633","384031","NUKUS/KARAKALPAKS"
"41.583","60.633","384032","URGENCH"
"41.733","64.617","384130","TAMDY"
"41.8","66.717","384230","TORUK"
"41.367","68","384390","CARDARA"
"41.267","69.267","384570","TASHKENT"
"37.617","61.9","384573","MARY"
"40.05","53","385070","TURKMENBASHI"
"40.467","62.283","385450","DARGANATA"
"40.817","68.683","385830","SYR-DARJA"
"40.217","69.733","385990","KHUDJAND"
"40.133","70.6","386090","ISFARA"
"40.983","71.583","386110","NAMANGAN"
"40.533","72.8","386150","OSH"
"40.367","71.75","386180","FERGANA"
"39.25","55.517","386470","GAZANDZHYK"
"39.317","58.6","386560","ERBENT"
"39.717","64.617","386830","BUHARA"
"39.083","63.6","386870","CHARDZHEV"
"39.567","66.95","386960","SAMARKAND"
"39.9","68.983","387130","URA-TYUBE"
"37.467","53.967","387500","ESENGYLY"
"38.983","56.283","387630","GYZYLARBAT"
"38.433","57.417","387740","BAKHERDEN"
"38.083","62.8","387990","UCHADZHY"
"38.467","64.367","388060","BYRDALYK"
"38.8","65.717","388120","KARSHI"
"38.55","68.783","388360","DUSHANBE"
"37.917","58.333","388800","ASHGABAT KESHI"
"37.383","60.517","388860","TEDZHEN"
"37.6","62.183","388950","BAJRAMALY"
"37.833","65.2","389110","KERKI"
"37.517","66.017","389150","CARSANGA"
"37.233","67.267","389270","TERMEZ"
"36.533","61.217","389740","SARAGT"
"35.283","62.35","389870","GYSHGY"
"37.05","41.217","400010","KAMISHLI"
"36.183","37.2","400070","ALEPPO INT. AEROPOR"
"35.533","35.767","400220","LATTAKIA"
"35.4","35.933","400250","BASEL ASSAD INT. A"
"35.117","36.75","400300","HAMA"
"35.317","40.15","400450","DEIR EZZOR"
"34.817","36.133","400660","SAFITA"
"33.417","36.517","400800","DAMASCUS INT. AIRPO"
"34.033","36.717","400830","NABK"
"32.6","36.1","400950","DARAA"
"33.817","35.483","401000","BEYROUTH (AEROPORT)"
"33.817","35.85","401010","HOUCHE-AL-OUMARA"
"34.45","35.8","401030","TRIPOLI"
"32.817","35","401540","HAIFA/U. MICHAELI"
"32.8","35.033","401550","HAIFA"
"32.667","35.183","401650","RAMAT-DAVID"
"32.1","34.783","401760","SDE-DOV (TEL-AVIV)"
"32.983","35.567","401761","MAHANAIM I BEN YAAK"
"32.116","34.783","401762","SDE DOV"
"32","34.817","401770","DATSAV3 VIRT STATION (ISRAEL)"
"32","34.9","401800","BEN-GURION INT. AIR"
"31.867","35.217","401840","JERUSALEM"
"31.233","34.783","401910","BEER-SHEVA"
"30","34.833","401980","OVDA"
"29.55","34.95","401990","EILAT"
"32.5","38.2","402500","H-4 IRWAISHED"
"32.549","35.85","402550","IRBED"
"32.2","37.133","402600","H-5 SAFAWI"
"32.366","36.25","402650","MAFRAQ"
"31.983","35.983","402700","AMMAN AIRPORT"
"31.717","35.983","402720","QUEEN ALIA AIRPORT"
"31.867","35.217","402900","JERUSALEM AIRPORT"
"30.167","35.783","403100","MAAN"
"29.55","35","403400","AQABA AIRPORT"
"31.683","38.733","403560","TURAIF"
"30.9","41.133","403570","ARAR"
"30.967","40.983","403584","ARAR"
"31.4","37.283","403600","GURIAT"
"29.783","40.1","403610","AL-JOUF"
"29.617","43.483","403620","RAFHA"
"30.533","38.9","403720","MAARIK"
"28.317","46.133","403730","AL-QAISUMAH"
"28.383","36.6","403750","TABUK"
"27.917","45.517","403770","HAFR AL-BATIN"
"27.433","41.683","403940","HAIL"
"26.2","36.483","404000","AL-WEJH"
"26.3","43.767","404050","GASSIM"
"26.433","49.8","404150","DAMMAM (KING FAHD I"
"26.267","50.167","404160","DHAHRAN"
"26.45","49.817","404170","K.F.I.A. (KING FAHA"
"25.3","49.483","404200","AL-AHSA"
"26.267","50.617","404270","BAHRAIN/MUHARRAQ"
"25.267","51.55","404280","DOHA INTL AIRPORT"
"24.55","39.7","404300","AL-MADINAH"
"24.933","46.717","404370","KING KHALED INT. AI"
"24.7","46.733","404380","RIYADH OBS. (O.A.P."
"24.133","38.067","404390","YENBO"
"24.15","47.317","404450","AL-KHARJ"
"25.25","55.333","404480","DUBAI"
"25.35","55.383","404490","SHARJAH"
"25.8","55.933","404520","RAS-AL-KHAIMA"
"21.5","39.2","404770","JEDDAH INTL"
"21.483","40.533","404800","TAIF/AT TAIF"
"20.467","45.667","404950","SULAYEL/ASSULAYYIL"
"19.967","42.667","404980","BISHA"
"29.61","47.577","405520","JAL AL LIYAH"
"29.8","47.767","405640","UMM AL-AISH"
"29.768","48.375","405680","BUBYAN ISLAND"
"29.567","48.2","405690","BEACON N6"
"29.101","46.682","405700","SALMY"
"29.417","48","405720","SOUTH DOLPHIN"
"17.033","54.083","405750","SALALAH"
"15.483","44.217","405760","SANAA INTL/RAHABA"
"29.222","47.966","405820","KUWAIT INTERNATIONA"
"29.317","47.667","405860","JAHRA"
"29.449","48.333","405880","FAILAKA ISLAND"
"28.556","48.06","405920","WAFRA"
"12.833","45.033","405970","ADEN KHORMAKSAR"
"36.317","43.15","406080","MOSUL"
"35.467","44.4","406210","KIRKUK"
"34.3","45.433","406370","KANAQIN"
"33.033","40.283","406420","RUTBAH"
"33.367","43.567","406480","HABBANIYAH LAKE"
"33.233","44.233","406500","BAGHDAD"
"32.167","46.05","406650","KUT-AL-HAI"
"31.983","44.983","406720","DIWANIYA"
"31.083","46.233","406760","NASIRIYA"
"30.567","47.783","406890","BASRAH"
"38.083","46.283","407060","TABRIZ"
"25.433","60.367","407090","DATSAV3 VIRT STATION (IRAN)"
"37.533","45.083","407120","ORUMIEH"
"37.467","49.467","407180","ANZALI"
"37.2","49.633","407190","RASHT"
"36.683","48.483","407290","ZANJAN"
"35.4","51.15","407300","IMAM KHOMENI"
"36.25","50","407310","GHAZVIN"
"36.9","50.667","407320","RAMSAR"
"36.65","51.5","407340","NOSHAHR"
"36.717","52.65","407360","BABULSAR"
"36.417","54.95","407390","SHAHRUD"
"36.217","57.667","407430","SABZEVAR"
"36.267","59.633","407450","MASHHAD"
"35.333","47","407470","SANANDAJ"
"35.683","51.317","407540","TEHRAN-MEHRABAD"
"35.55","53.383","407570","SEMNAN"
"35.267","59.217","407620","TORBAT-HEYDARIEH"
"34.267","47.117","407660","KERMANSHAH"
"25.433","60.367","407720","DATSAV3 VIRT STATION (IRAN)"
"25.433","60.367","407780","DATSAV3 VIRT STATION (IRAN)"
"26.517","53.983","407802","KISH ISLAND"
"32.467","51.667","408000","ESFAHAN"
"32.867","59.2","408090","BIRJAND"
"31.333","48.667","408110","AHWAZ"
"25.433","60.367","408190","DATSAV3 VIRT STATION (IRAN)"
"31.9","54.283","408210","YAZD"
"25.433","60.367","408230","DATSAV3 VIRT STATION (IRAN)"
"30.367","48.25","408310","ABADAN"
"30.25","56.967","408410","KERMAN"
"29.533","52.533","408480","SHIRAZ"
"29.467","60.883","408560","ZAHEDAN"
"28.983","50.833","408580","BUSHEHR (CIV/AFB)"
"28.967","53.683","408590","FASA"
"27.217","56.367","408750","BANDARABBASS"
"27.2","60.7","408790","IRANSHAHR"
"34.55","69.217","409480","KABUL AIRPORT"
"21.7","39.183","410240","JEDDAH (KING ABDUL"
"21.433","39.767","410300","MAKKAH"
"21.483","40.55","410360","AL-TAIF"
"20.3","41.65","410550","AL-BAHA"
"20.467","45.667","410620","SULAYEL"
"19.983","42.633","410840","BISHA"
"18.233","42.65","411120","ABHA"
"18.3","42.8","411140","KHAMIS MUSHAIT"
"17.617","44.417","411280","NAJRAN"
"16.883","42.583","411400","GIZAN"
"26.267","50.65","411500","BAHRAIN (INT. AIRPO"
"25.25","51.567","411700","DOHA INTERNATIONAL"
"25.617","55.933","411840","RAS AL KHAIMAH INTE"
"25.25","55.333","411940","DUBAI INTERNATIONAL"
"25.333","55.517","411960","SHARJAH INTER. AIRP"
"25.1","56.333","411980","FUJAIRAH"
"24.433","54.467","412160","ABU DHABI BATEEN AI"
"24.433","54.65","412170","ABU DHABI INTER. AI"
"24.267","55.6","412180","AL AIN INTERNATIONA"
"26.167","56.233","412410","KHASAB AIRPORT"
"24.467","56.633","412460","SOHAR MAJIS"
"23.067","57.633","412540","SAIQ"
"23.583","58.283","412560","SEEB INTL AIRPORT"
"20.667","58.9","412880","MASIRAH"
"17.667","54.017","413140","THUMRAIT"
"17.033","54.083","413160","SALALAH"
"15.517","44.183","414040","SANAA"
"12.833","45.033","414670","ADEN KHORMAKSAR"
"34.017","71.583","415300","PESHAWAR"
"33.617","73.1","415710","ISLAMABAD AIRPORT"
"31.517","74.4","416410","LAHORE AIRPORT"
"26.25","68.367","417490","NAWABSHAH"
"25.067","61.8","417560","JIWANI"
"24.9","67.133","417800","KARACHI AIRPORT"
"25.75","88.917","418580","SAIDPUR"
"25.883","89.483","418620","LALMONIRHAT"
"23.767","90.383","419170","DACCA/TEZGAON"
"23.267","90.7","419410","CHANDPUR"
"31.633","74.867","420710","AMRITSAR"
"30.317","78.033","421110","DEHRADUN"
"29.167","75.733","421310","HISSAR"
"28","73.3","421650","BIKANER"
"28.567","77.117","421810","NEW DELHI/PALAM"
"28.583","77.2","421820","NEW DELHI/SAFDARJUN"
"27.15","77.967","422600","AGRA"
"26.9","70.917","423280","JAISALMER"
"26.3","73.017","423390","JODHPUR"
"26.817","75.8","423480","JAIPUR/SANGANER"
"26.75","80.883","423690","LUCKNOW/AMAUSI"
"26.75","83.367","423790","GORAKHPUR"
"25.15","75.85","424520","KOTA AERODROME"
"25.45","81.733","424750","ALLAHABAD/BAMHRAULI"
"24.65","77.317","425590","GUNA"
"24.75","84.95","425910","GAYA"
"23.25","69.667","426340","BHUJ-RUDRAMATA"
"23.067","72.633","426470","AHMADABAD"
"23.283","77.35","426670","BHOPAL/BAIRAGARH"
"23.2","79.95","426750","JABALPUR"
"23.317","85.317","427010","M.O. RANCHI"
"22.3","70.783","427370","RAJKOT"
"22.717","75.8","427540","INDORE"
"22.65","88.45","428090","CALCUTTA/DUM DUM"
"21.2","72.833","428400","SURAT"
"21.1","79.05","428670","NAGPUR SONEGAON"
"21.233","81.65","428740","PBO RAIPUR"
"21.517","86.933","428950","BALASORE"
"20.9","70.367","429090","VERAVAL"
"20","73.783","429210","NASIK"
"20.7","77.067","429340","AKOLA"
"20.25","85.833","429710","BHUBANESWAR"
"19.117","72.85","430030","BOMBAY/SANTACRUZ"
"19.85","75.4","430140","AURANGABAD CHIKALTH"
"18.533","73.85","430630","POONA"
"16.983","73.333","431100","RATNAGIRI"
"17.667","75.9","431170","SHOLAPUR"
"17.45","78.467","431280","HYDERABAD AIRPORT"
"17.7","83.3","431500","CWC VISHAKHAPATNAM"
"16.2","81.15","431850","MACHILIPATNAM"
"16.95","82.233","431890","KAKINADA"
"15.483","73.817","431920","GOA/PANJIM"
"15.85","74.617","431980","BELGAUM/SAMBRA"
"15.417","75.633","432010","GADAG"
"15.8","78.067","432130","KURNOOL"
"14.283","74.45","432260","HONAVAR"
"14.233","76.433","432330","CHITRADURGA"
"14.583","77.633","432370","PBO ANANTAPUR"
"14.45","79.983","432450","NELLORE"
"13","80.183","432790","MADRAS/MINAMBAKKAM"
"12.917","74.883","432840","MANGALORE/BAJPE"
"12.967","77.583","432950","BANGALORE"
"12.95","77.633","432960","BANGALORE/HINDUSTAN"
"11.25","75.783","433140","KOZHIKODE"
"11.033","77.05","433210","COIMBATORE/PEELAMED"
"11.767","79.767","433290","CUDDALORE"
"11.667","92.717","433330","PORT BLAIR"
"10.767","78.717","433440","TIRUCHCHIRAPALLI"
"10.917","79.833","433460","KARAIKAL"
"9.95","76.267","433530","COCHIN/WILLINGDON"
"8.3","73.15","433690","MINICOY"
"8.483","76.95","433710","THIRUVANANTHAPURAM"
"9.8","80.067","434000","KANKASANTURAI"
"8.983","79.917","434130","MANNAR"
"8.583","81.25","434180","TRINCOMALEE"
"7.167","79.883","434500","KATUNAYAKE"
"4.2","73.533","435550","MALE"
"-0.683","73.15","435990","GAN"
"50.433","100.15","442070","HATGAL"
"49.8","92.083","442120","ULAANGOM"
"48.933","89.933","442140","ULGI"
"48.517","94.3","442190","URGAMAL"
"48.083","99.55","442290","TARIAT"
"49.383","102.7","442320","HUTAG"
"48.533","101.383","442370","ERDENEMANDAL"
"48.917","106.067","442410","BARUUNHARAA"
"48.083","114.55","442590","CHOIBALSAN"
"46.4","96.25","442770","ALTAI"
"47.45","101.467","442820","TSETSERLEG"
"46.7","100.133","442840","GALUUT"
"46.133","100.683","442870","BAYANHONGOR"
"46.267","102.783","442880","ARVAIHEER"
"47.917","106.867","442920","ULAANBAATAR"
"46.45","108.217","442980","CHOIR"
"47.317","110.633","443040","UNDERKHAAN"
"46.683","113.283","443050","BARUUN-URT"
"47.167","115.633","443140","MATAD"
"45.9","115.367","443170","ERDENETSAGAAN"
"44.617","98.7","443290","AMARBUYANTAYN"
"45.767","106.283","443410","MANDALGOBI"
"44.417","105.317","443470","TSOGT-OVOO"
"45.733","112.367","443520","BAYANDELGER"
"44.9","110.117","443540","SAINSHAND"
"43.583","104.417","443730","DALANZADGAD"
"42.9","100.217","443740","SHINE USA"
"43.2","107.167","443850","HANBOGD"
"22.317","114.167","450040","KOWLOON"
"22.3","114.167","450050","HONG KONG OBSERVATO"
"22.317","113.917","450070","HONG KONG INTERNATI"
"22.15","113.6","450110","TAIPA GRANDE"
"25.083","121.217","466860","CHIANG KAI SHEK"
"26.167","119.933","466890","MAZU (=588490)"
"25.033","121.517","466920","TAIBEI (=589680)"
"25.15","121.8","466940","CHILUNG"
"25.633","122.067","466950","PENGJIA YU(=589740)"
"25.067","121.55","466960","SUNGSHAN/TAIPEI"
"25.067","121.233","466970","TAOYUAN AB (=589650"
"23.983","121.6","466990","HUA-LIEN CITY"
"24.6","121.85","467060","SUAO MET STATION"
"24.75","121.783","467080","ILAN CITY"
"23.267","119.667","467300","DONGSHI"
"23.583","119.617","467340","MAKUNG AB (=593450)"
"23.5","119.5","467350","PENGHU ISLANDS"
"24.433","118.367","467360","CHINMEM/SHATOU(AFB)"
"22.583","120.35","467400","KAOHSIUNG INTL ARPT"
"23","120.217","467410","TAINAN (=593580)"
"10.383","114.367","467425","BOGUS TAIWANESE"
"22.95","120.2","467430","TAINAN (TW-AFB)"
"22.633","120.283","467440","KAOHSIUNG"
"22.783","120.267","467450","KANGSHAN (TW-AFB)"
"23.467","120.383","467460","CHIAYI (TW-AFB)"
"23.5","120.45","467480","CHIAYI"
"24.15","120.683","467490","TAICHUNG (=591580)"
"22.683","120.467","467500","PINGTUNG SOUTH(AFB)"
"24.183","120.65","467510","TAICHUNG (TW-AFB)"
"21.933","120.833","467520","HENGCHUN"
"23.517","120.8","467530","MOUNT ALISAN"
"22.35","120.9","467540","DAWU"
"23.483","120.95","467550","MOUNT MORRISON"
"24.817","120.933","467560","HSINCHU (TW-AFB)"
"24.833","120","467570","HSINCHU CITY"
"22.7","120.483","467580","PINGTUNG NORTH(AFB)"
"22","120.75","467590","HENGCHUN (=595590)"
"22.8","121.183","467600","CHIHHANG (TW-AFB)"
"23.1","121.367","467610","CHENG-KUNG"
"22.033","121.55","467620","LAN YU (=595670)"
"24.033","121.617","467630","HULIEN AB (=593620)"
"24.75","121.767","467640","ILAN"
"23.883","120.85","467650","JOYUTANG"
"22.75","121.15","467660","TAIDONG (=595620)"
"24.867","121.233","467690","LUNG TAN(TAFB)"
"24.267","120.617","467700","WUCHIA OBSERVATORY"
"22.417","120.55","467720","CHIA TUNG"
"24.25","120.517","467770","WU-CHI OBSERVATORY"
"22.683","121.5","467800","LU-TAO"
"20.667","116.717","468100","DONGSHA (=597920)"
"42.317","130.4","470030","SENBONG"
"41.817","128.3","470050","SAMJIYON"
"41.783","129.817","470080","CHONGJIN"
"40.967","126.6","470200","KANGGYE"
"40.667","129.199","470250","KIMCHAEK"
"40.45","124.933","470280","SUPUNG"
"19.933","110.45","470311","MEILAN"
"38.283","114.683","470312","ZHENGDING"
"40.1","124.383","470350","SINUIJU"
"40.167","126.25","470390","HUICHON"
"39.933","127.55","470410","HAMHEUNG"
"40.033","128.183","470460","SINPO"
"39.617","125.65","470500","ANJU"
"39.217","126.65","470520","YANGDOK"
"39.183","127.433","470550","WONSAN"
"39.033","125.783","470580","PYONGYANG"
"38.717","125.383","470600","NAMPO"
"38.733","128.183","470610","CHANGJON"
"38.517","125.767","470650","SARIWON"
"38.5","126.533","470670","SINGYE"
"38.15","124.883","470680","RYONGYON"
"38.033","125.7","470690","HAEJU"
"37.967","126.567","470700","KAESONG"
"38.417","127.283","470750","PYONGGANG"
"38.25","128.567","470900","SOKCHO"
"38.067","128.667","470920","YANGYANG INTL AIRPO"
"38.15","127.3","470950","CHEORWON"
"37.9","127.067","470980","DONGDUCHEON"
"37.883","126.767","470990","MUNSAN"
"37.683","128.767","471000","DAEGWALLYEONG"
"37.9","127.733","471010","CHUNCHEON"
"37.967","124.633","471020","BAENGNYEONGDO"
"38.2","127.55","471025","TAESONG-SAN"
"37.933","124.667","471030","BAENGNYEONGDO AB"
"37.75","128.9","471050","GANGNEUNG"
"37.5","129.133","471060","DONGHAE RADAR"
"37.717","127.1","471064","H 207 HELIPORT"
"37.783","126.85","471065","STANTON/SIN-SAN-NI"
"37.917","127.05","471066","CAMP CASEY/TONGDUCH"
"37.75","128.949","471070","GANGNEUNG AB"
"38.467","128.467","471074","KEO JIN"
"37.567","126.967","471080","SEOUL"
"36.7","126.483","471087","SEOSAN AB"
"37.567","126.783","471100","GIMPO INTL AIRPORT"
"37.433","127.117","471110","SEOUL AB"
"37.467","126.633","471120","INCHEON"
"37.467","126.433","471130","INCHEON INTL AIRPOR"
"37.467","126.45","471131","INCHEON INTL"
"37.333","127.95","471140","WONJU"
"37.483","130.9","471150","ULLEUNGDO"
"37.5","126.933","471170","SEOUL (KOR-AF HQ)"
"37.433","127.95","471180","WONJU AB"
"37.267","126.983","471190","SUWON"
"37.25","127","471200","SUWON AB"
"37.183","128.467","471210","YEONGWOL"
"37.1","127.033","471220","OSAN AB"
"37.1","128.9","471223","KOTAR RANGE"
"36.55","127.5","471240","SONGMU AB"
"37.033","127.883","471250","CHEONGWON AB"
"36.933","126.45","471260","SEOSAN AB"
"36.967","127.033","471270","PYONGTAEK (A-511)"
"36.717","127.5","471280","CHEONGJU INTL AIRPO"
"36.767","126.5","471290","SEOSAN"
"36.983","129.417","471300","ULJIN"
"36.633","127.45","471310","CHEONGJU"
"36.517","126.317","471320","KOREA BAPMON STATIO"
"36.367","127.367","471330","DAEJEON"
